Auto_Date,Auto_Time,Vehicle_ID,Crash_ID,Vehicle_Type,Impacting_VehOrObject,Veh_Reg_Number,Veh_Make,Veh_Model,Veh_Model_Year,Veh_TrafficViolation,Veh_Manoeuvre_at_Crash,Veh_Loading_Condition,Veh_Mechanical_Failure,Veh_Hazardous_Cargo,Vehicle_Fire,Veh_Disposition,Combo48
25-Aug-22,11:17 AM,5131,3464,Car - Commercial,Bicycle - Manual,,,,,,,,,,,,
25-Aug-22,11:17 AM,5132,3465,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5133,3465,Car - Commercial,Unknown,HR 06AJ 1287,,,,,,,,,,,
25-Aug-22,11:17 AM,5134,3466,Car - Commercial,MTW - Motorcycle Light,DL 5CN 8325,,,,,,,,,,,
25-Aug-22,11:17 AM,5135,3466,MTW - Motorcycle Light,Car - Commercial,HR 10AK 0454,,,,,,,,,,,
25-Aug-22,11:17 AM,5136,3467,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5137,3467,MTW - Motorcycle Light,Unknown,DL 11D 8716,,,,,,,,,,,
25-Aug-22,11:17 AM,5138,3468,Car - Commercial,Pedestrian,HR 10AA 8423,,,,,,,,,,,
25-Aug-22,11:17 AM,5139,3469,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5140,3470,Car - Commercial,Pedestrian,DL 8CAP 9092,,,,,,,,,,,
25-Aug-22,11:17 AM,5141,3471,Multi-Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,HR73 7299,,,,,,,,,,,
25-Aug-22,11:17 AM,5142,3471,MTW - Motorcycle Light,Multi-Axle Heavy Commercial Vehicle,DL 4SDA 0155,,,,,,,,,,,
25-Aug-22,11:17 AM,5143,3472,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5144,3473,Multi-Axle Heavy Commercial Vehicle,Pedestrian,DL 1GC 0243,,,,,,,,,,,
25-Aug-22,11:17 AM,5145,3474,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5146,3475,MTW - Motorcycle Light,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5147,3476,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5148,,MTW - Motorcycle Light,Unknown,DL 3SCK 3542,,,,,,,,,,,
25-Aug-22,11:17 AM,5149,3477,Car - Commercial,Cycle Rickshaw,,,,,,,,,,,,
25-Aug-22,11:17 AM,5150,3478,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5151,3479,Car - Commercial,MTW - Scooter/Moped,DL 1YL 3842,,,,,,,,,,,
25-Aug-22,11:17 AM,5152,3479,MTW - Scooter/Moped,Car - Commercial,HP 12H 7295,,,,,,,,,,,
25-Aug-22,11:17 AM,5153,3480,Intermediate Commercial Vehicle,Pedestrian,DL 1LL 2813,,,,,,,,,,,
25-Aug-22,11:17 AM,5154,3481,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5155,3481,MTW - Motorcycle Light,Unknown,DL 5SCD 7606,,,,,,,,,,,
25-Aug-22,11:17 AM,5156,3482,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5157,3483,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,11:17 AM,5158,3483,MTW - Scooter/Moped,Unknown,DL 5SAZ 2364,,,,,,,,,,,
25-Aug-22,11:17 AM,5159,3484,"Three Wheeler - Passenger, Commercial",Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5160,3485,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,11:17 AM,5161,,MTW - Scooter/Moped,Unknown,DL 5SBE 3362,,,,,,,,,,,
25-Aug-22,11:17 AM,5162,3486,Car - Commercial,MTW - Motorcycle Light,DL 10CN 9967,,,,,,,,,,,
25-Aug-22,11:17 AM,5163,3486,MTW - Motorcycle Light,Car - Commercial,DL 10SE 2629,,,,,,,,,,,
25-Aug-22,11:17 AM,5164,3486,Multi-Axle Heavy Commercial Vehicle,Pedestrian,DL 1LY 3848,,,,,,,,,,,
25-Aug-22,11:17 AM,5165,3487,Car - Commercial,Car - Commercial,,,,,,,,,,,,
25-Aug-22,11:17 AM,5166,3487,Car - Commercial,Car - Commercial,,,,,,,,,,,,
25-Aug-22,11:17 AM,5167,3488,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5168,3489,MTW - Motorcycle Light,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5169,3490,Multi-Axle Heavy Commercial Vehicle,MTW - Scooter/Moped,DL 1M 5285,,,,,,,,,,,
25-Aug-22,11:17 AM,5170,3490,MTW - Scooter/Moped,Multi-Axle Heavy Commercial Vehicle,DL 11G 0916,,,,,,,,,,,
25-Aug-22,11:17 AM,5171,3491,Intermediate Commercial Vehicle,Pedestrian,DL 1LAC 2258,,,,,,,,,,,
25-Aug-22,11:17 AM,5172,3492,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5173,3493,"Articulated Vehicle, Tractor Trailor",Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5174,3494,"Articulated Vehicle, Tractor Trailor",Pedestrian,HR 51CD 4350,,,,,,,,,,,
25-Aug-22,11:17 AM,5175,3495,Bus,Pedestrian,DL 1PC 6443,,,,,,,,,,,
25-Aug-22,11:17 AM,5176,3496,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5177,3497,MTW - Motorcycle Heavy,Others,DL 9SBU 8700,,,,,,,,,,,
25-Aug-22,11:17 AM,5178,3498,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5179,,MTW - Motorcycle Light,Unknown,DL 9SAP 8459,,,,,,,,,,,
25-Aug-22,11:17 AM,5180,3499,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5181,3500,Multi-Axle Heavy Commercial Vehicle,Pedestrian,HR 63D 2827,,,,,,,,,,,
25-Aug-22,11:17 AM,5182,3501,Car - Commercial,Pedestrian,HR 77 8081,,,,,,,,,,,
25-Aug-22,11:17 AM,5183,3502,"Articulated Vehicle, Tractor Trailor",MTW - Motorcycle Light,HR 89 6732,,,,,,,,,,,
25-Aug-22,11:17 AM,5184,3502,MTW - Motorcycle Light,"Articulated Vehicle, Tractor Trailor",DL 10S 8223,,,,,,,,,,,
25-Aug-22,11:17 AM,5185,3503,Car - Commercial,Pole,DL 2W 4882,,,,,,,,,,,
25-Aug-22,11:17 AM,5186,3491,Car - Commercial,MTW - Scooter/Moped,HR 26AK 8914,,,,,,,,,,,
25-Aug-22,11:17 AM,5187,3504,MTW - Scooter/Moped,Car - Commercial,DL 4SCV 5395,,,,,,,,,,,
25-Aug-22,11:17 AM,5188,3505,Multi-Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,HR 69C 4087,,,,,,,,,,,
25-Aug-22,11:17 AM,5189,3505,MTW - Motorcycle Light,Multi-Axle Heavy Commercial Vehicle,DL 12SM 4789,,,,,,,,,,,
25-Aug-22,11:17 AM,5190,3506,Intermediate Commercial Vehicle,Pedestrian,DL 1LR 3624,,,,,,,,,,,
25-Aug-22,11:17 AM,5191,3507,Car - Commercial,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5192,3508,"Car - SUV, Passenger",Pole,DL 12 CJ 6984,,,,,,,,,,,
25-Aug-22,11:17 AM,5193,3509,Multi-Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,DL 4SCM 9306,,,,,,,,,,,
25-Aug-22,11:17 AM,5194,3510,Bus,MTW - Motorcycle Light,DL 1PC 6452,,,,,,,,,,,
25-Aug-22,11:17 AM,5195,3510,MTW - Motorcycle Light,Bus,DL 4SCA 3323,,,,,,,,,,,
25-Aug-22,11:17 AM,5196,3511,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5197,3511,MTW - Motorcycle Light,Unknown,DL 9SAP 3559,,,,,,,,,,,
25-Aug-22,11:17 AM,5198,3512,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5199,3513,Multi-Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,HR 55 R 8552,,,,,,,,,,,
25-Aug-22,11:17 AM,5200,3513,MTW - Motorcycle Light,Multi-Axle Heavy Commercial Vehicle,DL 2W 4882,,,,,,,,,,,
25-Aug-22,11:17 AM,5201,3514,Light Commercial Vehicle,Pedestrian,DL 1LAE 4851,,,,,,,,,,,
25-Aug-22,11:17 AM,5202,3515,MTW - Motorcycle Light,Tree,DL 4SCG 6378,,,,,,,,,,,
25-Aug-22,11:17 AM,5203,3516,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5204,3516,MTW - Motorcycle Light,Unknown,UP 16AQ 0168,,,,,,,,,,,
25-Aug-22,11:17 AM,5205,3517,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5206,3518,Car - Commercial,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5207,3518,MTW - Motorcycle Light,Car - Commercial,HR 51AE 7378,,,,,,,,,,,
25-Aug-22,11:17 AM,5208,3519,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5209,3520,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5210,3520,MTW - Motorcycle Light,Unknown,HR 51BS 6436,,,,,,,,,,,
25-Aug-22,11:17 AM,5211,3521,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5212,3520,MTW - Motorcycle Light,Unknown,HR 30H 5522,,,,,,,,,,,
25-Aug-22,11:17 AM,5213,3522,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5214,3522,MTW - Motorcycle Light,Unknown,DL 11SX 8948,,,,,,,,,,,
25-Aug-22,11:17 AM,5215,3523,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5216,3524,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5217,3525,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5218,3526,MTW - Motorcycle Light,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5219,3527,Car - Commercial,Pedestrian,DL 8CAZ 0568,,,,,,,,,,,
25-Aug-22,11:17 AM,5220,3528,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5221,3528,MTW - Motorcycle Light,Unknown,DL 6SAQ 4328,,,,,,,,,,,
25-Aug-22,11:17 AM,5222,3529,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5223,3529,MTW - Motorcycle Light,Unknown,DL 8SCE 9495,,,,,,,,,,,
25-Aug-22,11:17 AM,5224,3530,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5225,3530,MTW - Motorcycle Light,Unknown,DL 1SY 8316,,,,,,,,,,,
25-Aug-22,11:17 AM,5226,3531,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5227,3531,MTW - Motorcycle Light,Unknown,DL 4SCH 7366,,,,,,,,,,,
25-Aug-22,11:17 AM,5228,3532,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5229,3533,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5230,3533,MTW - Motorcycle Light,Unknown,DL 8S 2957,,,,,,,,,,,
25-Aug-22,11:17 AM,5231,3534,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5232,3535,Unknown,Car - Commercial,,,,,,,,,,,,
25-Aug-22,11:17 AM,5233,3535,Car - Commercial,Unknown,HR 7OD 0001,,,,,,,,,,,
25-Aug-22,11:17 AM,5234,3536,Bus,Pedestrian,DL 1PD 4799,,,,,,,,,,,
25-Aug-22,11:17 AM,5235,3537,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5236,3538,Car - Commercial,MTW - Motorcycle Light,HR 79 6363,,,,,,,,,,,
25-Aug-22,11:17 AM,5237,3538,MTW - Motorcycle Light,Car - Commercial,UP 81 CF 9589,,,,,,,,,,,
25-Aug-22,11:17 AM,5238,3539,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5239,3539,MTW - Motorcycle Light,Unknown,DL IIG 8141,,,,,,,,,,,
25-Aug-22,11:17 AM,5240,3540,Car - Commercial,Bicycle - Manual,DL 1LAF 0877,,,,,,,,,,,
25-Aug-22,11:17 AM,5241,3541,"Articulated Vehicle, Tractor Trailor",Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5242,3541,Car - Commercial,"Articulated Vehicle, Tractor Trailor",HR 10N 9938,,,,,,,,,,,
25-Aug-22,11:17 AM,5243,3542,"Articulated Vehicle, Tractor Trailor",Pedestrian,DL 1M 9296,,,,,,,,,,,
25-Aug-22,11:17 AM,5244,3543,Multi-Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,HR 69B 2152,,,,,,,,,,,
25-Aug-22,11:17 AM,5245,3543,MTW - Motorcycle Light,"Articulated Vehicle, Tractor Trailor",HR 15A 9157,,,,,,,,,,,
25-Aug-22,11:17 AM,5246,3544,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5247,3545,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5248,3546,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5249,3547,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5250,3548,Bus,MTW - Scooter/Moped,DL 1PD 4421,,,,,,,,,,,
25-Aug-22,11:17 AM,5251,3546,MTW - Scooter/Moped,Bus,DL 11SM 2924,,,,,,,,,,,
25-Aug-22,11:17 AM,5252,3549,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5254,3550,MTW - Motorcycle Light,Median,,,,,,,,,,,,
25-Aug-22,11:17 AM,5255,3551,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5256,3552,MTW - Scooter/Moped,MTW - Motorcycle Light,DL 5SBT 4317,,,,,,,,,,,
25-Aug-22,11:17 AM,5257,3553,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5258,3554,"Articulated Vehicle, Tractor Trailor",MTW - Motorcycle Light,HR 10AE 2632,,,,,,,,,,,
25-Aug-22,11:17 AM,5259,3554,MTW - Motorcycle Light,"Articulated Vehicle, Tractor Trailor",DL 3SBJ 5239,,,,,,,,,,,
25-Aug-22,11:17 AM,5260,3555,"Articulated Vehicle, Tractor Trailor",Others,HR 10W 5839,,,,,,,,,,,
25-Aug-22,11:17 AM,5261,3556,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5262,3557,Light Commercial Vehicle,Pedestrian,DL 1LAD 0868,,,,,,,,,,,
25-Aug-22,11:17 AM,5263,3558,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5264,3559,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,11:17 AM,5266,3560,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5267,3561,Car - Commercial,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5268,3562,Car - Commercial,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,11:17 AM,5269,3563,"Articulated Vehicle, Tractor Trailor",Light Commercial Vehicle,RJ 01GC 4549,,,,,,,,,,,
25-Aug-22,11:17 AM,5270,3563,Light Commercial Vehicle,"Articulated Vehicle, Tractor Trailor",HR 45C 6954,,,,,,,,,,,
25-Aug-22,11:17 AM,5271,3564,Light Commercial Vehicle,Pedestrian,DL 1LP 8397,,,,,,,,,,,
25-Aug-22,11:17 AM,5272,3565,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5273,3565,MTW - Motorcycle Light,Unknown,DL 1SAB 2668,,,,,,,,,,,
25-Aug-22,11:17 AM,5274,3566,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5275,3567,Car - Commercial,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5276,3568,Car - Passenger,Pedestrian,DL 12A 2687,,,,,,,,,,,
25-Aug-22,11:17 AM,5277,3569,Unknown,MTW - Scooter/Moped,,,,,,,,,,,,
25-Aug-22,11:17 AM,5278,3569,MTW - Scooter/Moped,Unknown,DL 10SV 3916,,,,,,,,,,,
25-Aug-22,11:17 AM,5279,3570,Car - Commercial,Unknown,DL 1RT 8179,,,,,,,,,,,
25-Aug-22,11:17 AM,5280,3571,MTW - Motorcycle Light,Car - Commercial,DL 9SBR 9967,,,,,,,,,,,
25-Aug-22,11:17 AM,5281,3572,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5282,3573,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5283,3574,Car - Commercial,Bicycle - Manual,,,,,,,,,,,,
25-Aug-22,11:17 AM,5284,3575,Car - Commercial,Car - Commercial,DL 3CDV 8648,,,,,,,,,,,
25-Aug-22,11:17 AM,5285,3575,Car - Commercial,Car - Commercial,DL  2CAT 2720,,,,,,,,,,,
25-Aug-22,11:17 AM,5286,3576,Bus,Pedestrian,DL 1VC 0147,,,,,,,,,,,
25-Aug-22,11:17 AM,5287,3577,Multi-Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,HR 38R 8479,,,,,,,,,,,
25-Aug-22,11:17 AM,5288,3577,MTW - Motorcycle Light,Multi-Axle Heavy Commercial Vehicle,DL 13SV 6181,,,,,,,,,,,
25-Aug-22,11:17 AM,5289,3578,Light Commercial Vehicle,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5290,3579,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5291,3579,MTW - Motorcycle Light,Unknown,DL 8SCA 1856,,,,,,,,,,,
25-Aug-22,11:17 AM,5292,3580,MTW - Motorcycle Light,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5293,3581,Light Commercial Vehicle,MTW - Motorcycle Light,DL 1LK 6057,,,,,,,,,,,
25-Aug-22,11:17 AM,5294,3581,MTW - Motorcycle Light,Light Commercial Vehicle,DL 8SCJ 6199,,,,,,,,,,,
25-Aug-22,11:17 AM,5295,3582,Bus,MTW - Scooter/Moped,DL 1PC 9792,,,,,,,,,,,
25-Aug-22,11:17 AM,5296,3582,MTW - Scooter/Moped,Bus,DL 8SCB 8582,,,,,,,,,,,
25-Aug-22,11:17 AM,5297,3583,Multi-Axle Heavy Commercial Vehicle,MTW - Scooter/Moped,DL 1LAB 4697,,,,,,,,,,,
25-Aug-22,11:17 AM,5298,3583,MTW - Scooter/Moped,Multi-Axle Heavy Commercial Vehicle,DL 5SAY 1976,,,,,,,,,,,
25-Aug-22,11:17 AM,5299,3584,Car - Commercial,MTW - Scooter/Moped,HR 29AT 7044,,,,,,,,,,,
25-Aug-22,11:17 AM,5300,3584,MTW - Scooter/Moped,Car - Commercial,DL 6SAX 1034,,,,,,,,,,,
25-Aug-22,11:17 AM,5301,3585,MTW - Motorcycle Light,"Three Wheeler - Passenger, Private",DL 14SC 4639,,,,,,,,,,,
25-Aug-22,11:17 AM,5302,3585,"Three Wheeler - Passenger, Private",MTW - Motorcycle Light,DL 1LZ 5820,,,,,,,,,,,
25-Aug-22,11:17 AM,5303,3586,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5304,3587,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5305,3588,Bus,MTW - Motorcycle Light,DL 1PD 0722,,,,,,,,,,,
25-Aug-22,11:17 AM,5306,3588,MTW - Motorcycle Light,Bus,DL 4SCL 0119,,,,,,,,,,,
25-Aug-22,11:17 AM,5307,3589,Car - Commercial,Others,DL 1LAA 7127,,,,,,,,,,,
25-Aug-22,11:17 AM,5308,3590,Multi-Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,NL 01N 3355,,,,,,,,,,,
25-Aug-22,11:17 AM,5309,3590,MTW - Motorcycle Light,Multi-Axle Heavy Commercial Vehicle,DL 8SBD 8800,,,,,,,,,,,
25-Aug-22,11:17 AM,5310,3591,"Articulated Vehicle, Tractor Trailor",MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,11:17 AM,5311,3591,MTW - Scooter/Moped,"Articulated Vehicle, Tractor Trailor",DL 8SBT 5016,,,,,,,,,,,
25-Aug-22,11:17 AM,5312,3592,Car - Commercial,Pedestrian,HR 72C 6323,,,,,,,,,,,
25-Aug-22,11:17 AM,5313,3593,Bus,Car - Commercial,DL 1PD 0025,,,,,,,,,,,
25-Aug-22,11:17 AM,5314,3593,Car - Commercial,Bus,UP 15CS 8344,,,,,,,,,,,
25-Aug-22,11:17 AM,5315,3594,Car - Commercial,MTW - Scooter/Moped,DL 11CC 0265,,,,,,,,,,,
25-Aug-22,11:17 AM,5316,3594,MTW - Scooter/Moped,Car - Commercial,DL 7SAL 3211,,,,,,,,,,,
25-Aug-22,11:17 AM,5317,3595,Multi-Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,HR 63C 6466,,,,,,,,,,,
25-Aug-22,11:17 AM,5318,3595,MTW - Motorcycle Light,Multi-Axle Heavy Commercial Vehicle,DL 9SW 8881,,,,,,,,,,,
25-Aug-22,11:17 AM,5319,3596,Bus,Car - Commercial,DL 1PD 0104,,,,,,,,,,,
25-Aug-22,11:17 AM,5320,3596,Car - Commercial,Bus,HR 10W 4654,,,,,,,,,,,
25-Aug-22,11:17 AM,5321,3597,Multi-Axle Heavy Commercial Vehicle,Others,,,,,,,,,,,,
25-Aug-22,11:17 AM,5322,3598,MTW - Motorcycle Light,MTW - Motorcycle Light,DL 3SHS 0111,,,,,,,,,,,
25-Aug-22,11:17 AM,5323,3599,MTW - Scooter/Moped,Bicycle - Manual,DL 3SCZ 3996,,,,,,,,,,,
25-Aug-22,11:17 AM,5324,3600,Multi-Axle Heavy Commercial Vehicle,MTW - Motorcycle Light,HR 55Q 1669,,,,,,,,,,,
25-Aug-22,11:17 AM,5325,3600,MTW - Motorcycle Light,Multi-Axle Heavy Commercial Vehicle,DL 3SDZ 1396,,,,,,,,,,,
25-Aug-22,11:17 AM,5326,3601,Light Commercial Vehicle,Cycle Rickshaw,DL 1LR 1474,,,,,,,,,,,
25-Aug-22,11:17 AM,5327,3602,MTW - Motorcycle Light,MTW - Scooter/Moped,DL 3SCY 3993,,,,,,,,,,,
25-Aug-22,11:17 AM,5328,3602,MTW - Scooter/Moped,MTW - Motorcycle Light,DL 9SBZ 9348,,,,,,,,,,,
25-Aug-22,11:17 AM,5329,3603,Car - Commercial,"Three Wheeler - Passenger, Commercial",HR 05AH 6633,,,,,,,,,,,
25-Aug-22,11:17 AM,5330,3603,"Three Wheeler - Passenger, Commercial",Car - Commercial,DL 1RN 7697,,,,,,,,,,,
25-Aug-22,11:17 AM,5331,3604,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,11:17 AM,5332,3605,MTW - Motorcycle Light,Car - Commercial,DL 8SCM 2415,,,,,,,,,,,
25-Aug-22,11:17 AM,5333,3606,MTW - Motorcycle Heavy,Light Commercial Vehicle,DL 8SCP 2186,,,,,,,,,,,
